,GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,geometry
0,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",
1749,1500000US360470856001,360470856001,"Block Group 1, Census Tract 856, Kings County, New York",311,44,9,58,15,8,17,21,34,7,27,13,15,32,6,5,0,"POLYGON ((-73.945706 40.651006, -73.94380000000001 40.651106, -73.942826 40.65111, -73.94263099999999 40.649339, -73.94305199999999 40.649314, -73.94360399999999 40.649279, -73.94550799999999 40.64915999999999, -73.945706 40.651006))"
1750,1500000US360470856002,360470856002,"Block Group 2, Census Tract 856, Kings County, New York",520,54,42,20,50,49,21,19,51,42,79,37,19,37,0,0,0,"POLYGON ((-73.94550799999999 40.64915999999999, -73.94360399999999 40.649279, -73.94305199999999 40.649314, -73.94352499999999 40.648541, -73.94337399999999 40.647115, -73.944344 40.647078, -73.945284 40.647035, -73.94550799999999 40.64915999999999))"
1751,1500000US360470856003,360470856003,"Block Group 3, Census Tract 856, Kings County, New York",537,77,43,49,73,19,49,30,34,12,48,32,12,32,15,4,8,"POLYGON ((-73.946674 40.650948, -73.945706 40.651006, -73.94550799999999 40.64915999999999, -73.945284 40.647035, -73.944344 40.647078, -73.94417 40.645429, -73.946073 40.645312, -73.94626 40.647006, -73.946674 40.650948))"
1752,1500000US360470858001,360470858001,"Block Group 1, Census Tract 858, Kings County, New York",330,35,3,28,28,13,36,12,11,12,32,27,64,25,4,0,0,"POLYGON ((-73.93905099999999 40.651326, -73.938081 40.651376, -73.93617499999999 40.651469, -73.93587599999999 40.648711, -73.937787 40.648624, -73.938862 40.649572, -73.93905099999999 40.651326))"
1753,1500000US360470858002,360470858002,"Block Group 2, Census Tract 858, Kings County, New York",513,68,27,30,26,93,71,0,8,44,44,66,15,12,9,0,0,"POLYGON ((-73.942826 40.65111, -73.941891 40.651169, -73.94002499999999 40.651276, -73.93905099999999 40.651326, -73.938862 40.649572, -73.94263099999999 40.649339, -73.942826 40.65111))"
1754,1500000US360470860001,360470860001,"Block Group 1, Census Tract 860, Kings County, New York",340,33,0,17,23,44,23,28,9,21,29,30,48,21,6,0,8,"POLYGON ((-73.93232499999999 40.651648, -73.931392 40.65168999999999, -73.930381 40.651734, -73.930206 40.650109, -73.929999 40.648181, -73.931938 40.648063, -73.93232499999999 40.651648))"
1755,1500000US360470860002,360470860002,"Block Group 2, Census Tract 860, Kings County, New York",399,40,29,18,27,16,24,20,20,28,49,53,35,28,5,7,0,"POLYGON ((-73.934268 40.651563, -73.93232499999999 40.651648, -73.931938 40.648063, -73.93292099999999 40.647997, -73.93396299999999 40.648769, -73.934268 40.651563))"
1756,1500000US360470860003,360470860003,"Block Group 3, Census Tract 860, Kings County, New York",421,18,16,22,30,35,57,22,27,78,27,23,40,8,9,5,4,"POLYGON ((-73.93617499999999 40.651469, -73.934268 40.651563, -73.93396299999999 40.648769, -73.93587599999999 40.648711, -73.93617499999999 40.651469))"
1757,1500000US360470862001,360470862001,"Block Group 1, Census Tract 862, Kings County, New York",322,75,0,38,22,23,8,38,15,7,38,28,16,5,9,0,0,"POLYGON ((-73.927514 40.652318, -73.926547 40.652392, -73.926326 40.65035, -73.92612 40.64842, -73.92708999999999 40.648361, -73.927295 40.650288, -73.927514 40.652318))"
1758,1500000US360470862002,360470862002,"Block Group 2, Census Tract 862, Kings County, New York",399,55,5,51,22,23,36,24,22,13,56,28,26,7,17,14,0,"POLYGON ((-73.930206 40.650109, -73.927295 40.650288, -73.92708999999999 40.648361, -73.929999 40.648181, -73.930206 40.650109))"
1759,1500000US360470862003,360470862003,"Block Group 3, Census Tract 862, Kings County, New York",481,83,53,65,17,64,41,44,25,42,15,10,7,15,0,0,0,"POLYGON ((-73.930381 40.651734, -73.92847499999999 40.652176, -73.927514 40.652318, -73.927295 40.650288, -73.930206 40.650109, -73.930381 40.651734))"
1760,1500000US360470864001,360470864001,"Block Group 1, Census Tract 864, Kings County, New York",311,62,7,14,16,8,15,14,25,13,21,35,19,23,13,14,12,"POLYGON ((-73.92609 40.656921, -73.92465399999999 40.657007, -73.923599 40.656053, -73.92177599999999 40.654424, -73.921696 40.654372, -73.92482099999999 40.654162, -73.92595299999999 40.655632, -73.92609 40.656921))"
1761,1500000US360470864002,360470864002,"Block Group 2, Census Tract 864, Kings County, New York",319,57,19,11,22,38,23,7,40,0,18,28,30,12,5,5,4,"POLYGON ((-73.92595299999999 40.655632, -73.92482099999999 40.654162, -73.921696 40.654372, -73.920773 40.65255399999999, -73.922849 40.652463, -73.923666 40.652538, -73.92560999999999 40.652446, -73.92595299999999 40.655632))"
1762,1500000US360470866001,360470866001,"Block Group 1, Census Tract 866, Kings County, New York",470,74,28,22,39,21,17,26,8,7,78,57,56,17,8,0,12,"POLYGON ((-73.92833999999999 40.66006, -73.926464 40.659814, -73.924643 40.658183, -73.92465399999999 40.657007, -73.92609 40.656921, -73.927024 40.656862, -73.927995 40.656802, -73.928172 40.658478, -73.92833999999999 40.66006))"
1763,1500000US360470866002,360470866002,"Block Group 2, Census Tract 866, Kings County, New York",307,54,36,20,6,4,26,16,27,15,24,39,7,20,8,0,5,"POLYGON ((-73.927024 40.656862, -73.92609 40.656921, -73.92595299999999 40.655632, -73.92560999999999 40.652446, -73.926547 40.652392, -73.927024 40.656862))"
1764,1500000US360470866003,360470866003,"Block Group 3, Census Tract 866, Kings County, New York",358,34,28,20,35,32,36,0,7,9,90,40,5,5,0,11,6,"POLYGON ((-73.927995 40.656802, -73.927024 40.656862, -73.926547 40.652392, -73.927514 40.652318, -73.927694 40.653985, -73.92785599999999 40.655516, -73.927995 40.656802))"
1765,1500000US360470868001,360470868001,"Block Group 1, Census Tract 868, Kings County, New York",299,55,18,6,14,27,18,42,10,12,21,38,16,4,3,6,9,"POLYGON ((-73.931907 40.656537, -73.930903 40.65661, -73.927995 40.656802, -73.92785599999999 40.655516, -73.931772 40.655273, -73.931907 40.656537))"
1766,1500000US360470868002,360470868002,"Block Group 2, Census Tract 868, Kings County, New York",316,16,21,20,38,19,40,20,23,23,6,34,36,9,5,0,6,"POLYGON ((-73.931772 40.655273, -73.92785599999999 40.655516, -73.927694 40.653985, -73.931608 40.653742, -73.931772 40.655273))"
1767,1500000US360470868003,360470868003,"Block Group 3, Census Tract 868, Kings County, New York",563,102,46,52,52,40,40,18,45,25,63,18,36,7,0,12,7,"POLYGON ((-73.931608 40.653742, -73.927694 40.653985, -73.927514 40.652318, -73.92847499999999 40.652176, -73.930381 40.651734, -73.931392 40.65168999999999, -73.931608 40.653742))"
1768,1500000US360470870001,360470870001,"Block Group 1, Census Tract 870, Kings County, New York",344,56,53,30,22,44,33,15,0,7,8,56,9,0,11,0,0,"POLYGON ((-73.932847 40.656478, -73.931907 40.656537, -73.931772 40.655273, -73.931608 40.653742, -73.931392 40.65168999999999, -73.93232499999999 40.651648, -73.932706 40.655216, -73.932847 40.656478))"
1769,1500000US360470870002,360470870002,"Block Group 2, Census Tract 870, Kings County, New York",392,46,19,28,8,67,52,6,17,28,61,41,10,0,0,0,9,"POLYGON ((-73.934645 40.655096, -73.932706 40.655216, -73.93232499999999 40.651648, -73.934268 40.651563, -73.934483 40.653563, -73.934645 40.655096))"
1770,1500000US360470870003,360470870003,"Block Group 3, Census Tract 870, Kings County, New York",345,40,19,13,24,17,36,46,50,5,11,49,17,5,13,0,0,"POLYGON ((-73.93571799999999 40.656303, -73.93478399999999 40.656361, -73.932847 40.656478, -73.932706 40.655216, -73.934645 40.655096, -73.934483 40.653563, -73.935416 40.653505, -73.93557799999999 40.655039, -73.93571799999999 40.656303))"
1771,1500000US360470872001,360470872001,"Block Group 1, Census Tract 872, Kings County, New York",213,31,0,0,12,30,13,12,0,10,23,13,25,19,13,6,6,"POLYGON ((-73.938593 40.656123, -73.93571799999999 40.656303, -73.93557799999999 40.655039, -73.93845399999999 40.654858, -73.938593 40.656123))"
1772,1500000US360470872002,360470872002,"Block Group 2, Census Tract 872, Kings County, New York",388,80,21,0,18,39,11,10,35,21,46,48,21,8,9,15,6,"POLYGON ((-73.93845399999999 40.654858, -73.93557799999999 40.655039, -73.935416 40.653505, -73.93828999999999 40.653327, -73.93845399999999 40.654858))"
1773,1500000US360470872003,360470872003,"Block Group 3, Census Tract 872, Kings County, New York",479,78,31,0,18,29,29,23,14,27,82,104,15,16,5,8,0,"POLYGON ((-73.93828999999999 40.653327, -73.935416 40.653505, -73.934483 40.653563, -73.934268 40.651563, -73.93617499999999 40.651469, -73.938081 40.651376, -73.93828999999999 40.653327))"
1774,1500000US360470874011,360470874011,"Block Group 1, Census Tract 874.01, Kings County, New York",539,257,45,0,39,10,7,17,17,11,19,40,39,11,15,12,0,"POLYGON ((-73.940029 40.663021, -73.937264 40.663192, -73.937111 40.660236, -73.939734 40.660074, -73.939813 40.660785, -73.939965 40.662233, -73.940029 40.663021))"
1775,1500000US360470874012,360470874012,"Block Group 2, Census Tract 874.01, Kings County, New York",749,146,48,63,96,37,24,44,51,36,56,63,39,28,10,8,0,"POLYGON ((-73.939734 40.660074, -73.937111 40.660236, -73.936864 40.657942, -73.939615 40.657768, -73.939734 40.660074))"
1776,1500000US360470874021,360470874021,"Block Group 1, Census Tract 874.02, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1777,1500000US360470876001,360470876001,"Block Group 1, Census Tract 876, Kings County, New York",278,105,3,0,53,8,21,14,15,7,21,0,9,19,3,0,0,"POLYGON ((-73.937264 40.663192, -73.93455299999999 40.663362, -73.934316 40.661148, -73.934231 40.660415, -73.937111 40.660236, -73.937264 40.663192))"
1778,1500000US360470876002,360470876002,"Block Group 2, Census Tract 876, Kings County, New York",331,60,27,6,15,4,17,0,10,13,33,33,79,34,0,0,0,"POLYGON ((-73.937111 40.660236, -73.934231 40.660415, -73.93399599999999 40.658119, -73.936864 40.657942, -73.937111 40.660236))"
1779,1500000US360470878001,360470878001,"Block Group 1, Census Tract 878, Kings County, New York",417,103,55,9,27,60,13,8,34,33,0,15,37,23,0,0,0,"POLYGON ((-73.931325 40.660594, -73.92938699999999 40.660715, -73.929143 40.658418, -73.931083 40.658296, -73.931325 40.660594))"
1780,1500000US360470878002,360470878002,"Block Group 2, Census Tract 878, Kings County, New York",19,0,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,"POLYGON ((-73.934231 40.660415, -73.93233599999999 40.660532, -73.931325 40.660594, -73.931083 40.658296, -73.93209 40.658235, -73.93399599999999 40.658119, -73.934231 40.660415))"
1781,1500000US360470878003,360470878003,"Block Group 3, Census Tract 878, Kings County, New York",569,87,49,28,40,59,46,28,29,27,32,62,55,12,15,0,0,"POLYGON ((-73.931083 40.658296, -73.929143 40.658418, -73.928172 40.658478, -73.927995 40.656802, -73.930903 40.65661, -73.931083 40.658296))"
1782,1500000US360470880001,360470880001,"Block Group 1, Census Tract 880, Kings County, New York",321,41,8,28,7,13,22,8,7,7,53,70,32,7,12,6,0,"POLYGON ((-73.931607 40.663557, -73.930685 40.66362, -73.928282 40.661447, -73.926464 40.659814, -73.92833999999999 40.66006, -73.928172 40.658478, -73.929143 40.658418, -73.92938699999999 40.660715, -73.931325 40.660594, -73.931406 40.661331, -73.931579 40.66323, -73.931607 40.663557))"
1783,1500000US360470880002,360470880002,"Block Group 2, Census Tract 880, Kings County, New York",258,45,23,23,21,6,25,6,0,7,21,31,40,10,0,0,0,"POLYGON ((-73.934316 40.661148, -73.931406 40.661331, -73.931325 40.660594, -73.93233599999999 40.660532, -73.934231 40.660415, -73.934316 40.661148))"
1784,1500000US360470880003,360470880003,"Block Group 3, Census Tract 880, Kings County, New York",378,69,42,16,37,10,24,26,26,6,16,53,44,0,0,9,0,"POLYGON ((-73.93455299999999 40.663362, -73.931607 40.663557, -73.931579 40.66323, -73.931406 40.661331, -73.934316 40.661148, -73.93455299999999 40.663362))"
1785,1500000US360470882001,360470882001,"Block Group 1, Census Tract 882, Kings County, New York",1054,209,125,77,94,94,41,35,57,28,116,62,73,20,23,0,0,"POLYGON ((-73.929874 40.66399, -73.92940299999999 40.664199, -73.928544 40.66457399999999, -73.92822799999999 40.66471, -73.92613899999999 40.662832, -73.92685399999999 40.662371, -73.927566 40.661908, -73.928282 40.661447, -73.930685 40.66362, -73.929874 40.66399))"
1786,1500000US360470882002,360470882002,"Block Group 2, Census Tract 882, Kings County, New York",521,102,37,44,43,47,27,21,52,0,55,26,34,16,8,9,0,"POLYGON ((-73.927566 40.661908, -73.92685399999999 40.662371, -73.925034 40.660737, -73.926464 40.659814, -73.928282 40.661447, -73.927566 40.661908))"
1787,1500000US360470882003,360470882003,"Block Group 3, Census Tract 882, Kings County, New York",306,51,9,14,0,42,0,22,31,0,55,8,7,22,27,0,18,"POLYGON ((-73.925034 40.660737, -73.923216 40.659107, -73.924643 40.658183, -73.926464 40.659814, -73.925034 40.660737))"
1788,1500000US360470882004,360470882004,"Block Group 4, Census Tract 882, Kings County, New York",485,109,64,49,32,39,46,12,36,16,30,27,19,6,0,0,0,"POLYGON ((-73.924643 40.658183, -73.923216 40.659107, -73.921404 40.657481, -73.923599 40.656053, -73.92465399999999 40.657007, -73.924643 40.658183))"
1789,1500000US360470884001,360470884001,"Block Group 1, Census Tract 884, Kings County, New York",542,105,67,26,56,29,25,39,45,8,44,44,28,16,10,0,0,"POLYGON ((-73.92637999999999 40.665515, -73.924549 40.66386199999999, -73.92613899999999 40.662832, -73.92822799999999 40.66471, -73.92637999999999 40.665515))"
1790,1500000US360470884002,360470884002,"Block Group 2, Census Tract 884, Kings County, New York",586,180,65,51,34,70,14,56,8,40,53,15,0,0,0,0,0,"POLYGON ((-73.92613899999999 40.662832, -73.924549 40.66386199999999, -73.92272799999999 40.662231, -73.925034 40.660737, -73.92685399999999 40.662371, -73.92613899999999 40.662832))"
1791,1500000US360470884003,360470884003,"Block Group 3, Census Tract 884, Kings County, New York",467,76,36,89,45,10,19,13,0,16,58,62,26,17,0,0,0,"POLYGON ((-73.925034 40.660737, -73.92272799999999 40.662231, -73.92090899999999 40.660599, -73.923216 40.659107, -73.925034 40.660737))"
1792,1500000US360470884004,360470884004,"Block Group 4, Census Tract 884, Kings County, New York",253,51,27,15,27,9,0,38,30,0,10,24,9,0,0,0,13,
1793,1500000US360470886001,360470886001,"Block Group 1, Census Tract 886, Kings County, New York",459,135,39,34,37,22,29,28,25,13,54,25,5,13,0,0,0,"POLYGON ((-73.923216 40.659107, -73.92090899999999 40.660599, -73.92008199999999 40.659858, -73.92080899999999 40.65787, -73.921404 40.657481, -73.923216 40.659107))"
1794,1500000US360470886002,360470886002,"Block Group 2, Census Tract 886, Kings County, New York",564,110,31,62,66,66,52,45,23,29,28,22,12,9,0,3,6,"POLYGON ((-73.92008199999999 40.659858, -73.919089 40.658966, -73.91727 40.657333, -73.91814699999999 40.656766, -73.918863 40.656305, -73.92080899999999 40.65787, -73.92008199999999 40.659858))"
1795,1500000US360470886003,360470886003,"Block Group 3, Census Tract 886, Kings County, New York",659,89,51,37,61,22,35,82,29,32,82,80,39,12,0,8,0,"POLYGON ((-73.923599 40.656053, -73.921404 40.657481, -73.92080899999999 40.65787, -73.918863 40.656305, -73.919578 40.655842, -73.92177599999999 40.654424, -73.923599 40.656053))"
1796,1500000US360470888001,360470888001,"Block Group 1, Census Tract 888, Kings County, New York",466,145,46,21,63,21,40,0,25,32,29,39,5,0,0,0,0,"POLYGON ((-73.918863 40.656305, -73.91814699999999 40.656766, -73.916332 40.65513199999999, -73.915307 40.654222, -73.917576 40.654314, -73.917869 40.654322, -73.919578 40.655842, -73.918863 40.656305))"
1797,1500000US360470888002,360470888002,"Block Group 2, Census Tract 888, Kings County, New York",457,33,8,14,36,49,28,9,45,15,44,67,69,11,17,0,12,"POLYGON ((-73.917576 40.654314, -73.915307 40.654222, -73.91374399999999 40.654169, -73.91522599999999 40.653039, -73.91736999999999 40.651654, -73.919185 40.653289, -73.917576 40.654314))"
1798,1500000US360470888003,360470888003,"Block Group 3, Census Tract 888, Kings County, New York",525,105,58,37,26,54,50,23,34,23,22,42,45,0,0,0,6,"POLYGON ((-73.92177599999999 40.654424, -73.919578 40.655842, -73.917869 40.654322, -73.917576 40.654314, -73.919185 40.653289, -73.91736999999999 40.651654, -73.918137 40.651158, -73.919962 40.652789, -73.920773 40.65255399999999, -73.921696 40.654372, -73.92177599999999 40.654424))"
1799,1500000US360470890001,360470890001,"Block Group 1, Census Tract 890, Kings County, New York",467,129,81,54,39,11,18,18,26,22,33,22,14,0,0,0,0,"POLYGON ((-73.91974399999999 40.660771, -73.919584 40.661994, -73.91860199999999 40.66111799999999, -73.91829899999999 40.661162, -73.91818499999999 40.660726, -73.917419 40.660051, -73.918294 40.659484, -73.919089 40.658966, -73.92008199999999 40.659858, -73.91974399999999 40.660771))"
1800,1500000US360470890002,360470890002,"Block Group 2, Census Tract 890, Kings County, New York",462,67,51,50,51,43,46,42,19,7,52,0,6,0,0,0,28,"POLYGON ((-73.918294 40.659484, -73.917419 40.660051, -73.917074 40.659745, -73.915567 40.658393, -73.91647499999999 40.65785, -73.91727 40.657333, -73.919089 40.658966, -73.918294 40.659484))"
1801,1500000US360470890003,360470890003,"Block Group 3, Census Tract 890, Kings County, New York",296,81,70,35,0,0,17,56,0,0,37,0,0,0,0,0,0,"POLYGON ((-73.915567 40.658393, -73.91378 40.656783, -73.914659 40.656214, -73.91647499999999 40.65785, -73.915567 40.658393))"
1802,1500000US360470890004,360470890004,"Block Group 4, Census Tract 890, Kings County, New York",629,157,47,38,51,78,57,27,40,13,30,18,36,37,0,0,0,"POLYGON ((-73.91727 40.657333, -73.91647499999999 40.65785, -73.914659 40.656214, -73.916332 40.65513199999999, -73.91814699999999 40.656766, -73.91727 40.657333))"
1803,1500000US360470890005,360470890005,"Block Group 5, Census Tract 890, Kings County, New York",295,81,30,8,6,28,9,0,33,9,18,33,40,0,0,0,0,"POLYGON ((-73.916332 40.65513199999999, -73.914659 40.656214, -73.912329 40.654135, -73.91374399999999 40.654169, -73.915307 40.654222, -73.916332 40.65513199999999))"
1804,1500000US360470890006,360470890006,"Block Group 6, Census Tract 890, Kings County, New York",50,0,14,0,15,0,5,6,6,0,0,4,0,0,0,0,0,"POLYGON ((-73.91378 40.656783, -73.912339 40.655531, -73.911996 40.655561, -73.910123 40.655852, -73.90972599999999 40.65431299999999, -73.910679 40.65418, -73.912329 40.654135, -73.914659 40.656214, -73.91378 40.656783))"
1805,1500000US360470890007,360470890007,"Block Group 7, Census Tract 890, Kings County, New York",6,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
1806,1500000US360470892001,360470892001,"Block Group 1, Census Tract 892, Kings County, New York",411,143,28,36,9,25,56,19,0,11,28,30,19,0,0,7,0,"POLYGON ((-73.92637999999999 40.665515, -73.92438899999999 40.666385, -73.92287899999999 40.664952, -73.924549 40.66386199999999, -73.92637999999999 40.665515))"
